term	Category	Freq	Term	Total	loglift	logprob	Relevance
12139	Topic17	120.77878489523529	self_employment	145.38982484881342	3.9871	-5.6482	-1.7940800000000001
29461	Topic17	35.67565830537295	livestock	42.946633882248236	3.987	-6.8677	-2.5258199999999995
1047	Topic17	258.41477641695735	enterprise	316.8967057324012	3.9685	-4.8876	-1.34516
847	Topic17	544.700222922579	organisation	681.8383703996592	3.948	-4.1419	-0.9059399999999997
1747	Topic17	465.18045973033645	practical	592.8973575421448	3.9299	-4.2998	-1.0079200000000001
4609	Topic17	563.8947194205062	business	881.1211368342599	3.7262	-4.1073	-0.9739000000000002
4653	Topic17	157.66373005650976	advancement	212.32903057258636	3.8749	-5.3817	-1.6790600000000002
898	Topic17	234.2525320360602	workforce	337.55532133441955	3.8072	-4.9858	-1.4686000000000001
2880	Topic17	84.57507980111707	corporation	106.06483533260453	3.9461	-6.0045	-2.02426
2687	Topic17	332.3217296637338	employee	885.0021739738092	3.193	-4.6361	-1.50446
4307	Topic17	290.65171851984235	sector	730.7573204816853	3.2506	-4.7701	-1.56182
1099	Topic17	334.6938096354148	finding	1511.7284242181138	2.6647	-4.629	-1.7115199999999997
260	Topic17	175.13255792955962	purpose	510.352161442501	3.103	-5.2766	-1.92476
643	Topic17	258.08879290000226	position	1983.9819313137784	2.133	-4.8889	-2.0801399999999997
3618	Topic17	187.76968508981508	industry	780.7989784428852	2.7474	-5.207	-2.0252399999999997
1364	Topic17	159.11183719070138	manage	601.8532691801412	2.8421	-5.3726	-2.0867199999999997
874	Topic17	130.58134255111392	employ	1352.6582317847888	1.8347	-5.5702	-2.60824
199	Topic17	122.5260841735934	need	2569.1943954295675	1.1295	-5.6339	-2.92854
1505	Topic18	296.0229554717117	delinquency	303.16924968264925	4.9638	-3.9366	-0.37643999999999966
10638	Topic18	227.4297402437689	social_capital	234.56525476621118	4.9568	-4.2002	-0.5373999999999997
1149	Topic18	265.0435076109838	fertility	278.4630293527552	4.9383	-4.0471	-0.45294000000000034
5523	Topic18	158.54975433238866	referral	173.5660276159709	4.8972	-4.561	-0.7777199999999997
7839	Topic18	184.52092432922177	s	202.12609171925638	4.8966	-4.4093	-0.6869399999999997
2911	Topic18	72.93327602026281	delinquent	80.4208688484916	4.89	-5.3375	-1.2465000000000002
2879	Topic18	396.80404138977167	capital	438.4626874906867	4.8879	-3.6436	-0.23099999999999987
6699	Topic18	73.38246967626694	behavior_problem	81.12271597061888	4.8874	-5.3313	-1.2438199999999995
12605	Topic18	88.73476491496122	family_structure	99.41139720029165	4.8741	-5.1414	-1.1351999999999995
6728	Topic18	57.12759060517368	delinquent_behavior	64.17707940440809	4.8713	-5.5817	-1.4004999999999999
4974	Topic18	55.043531453097536	juvenile_court	62.316139577680374	4.8636	-5.6189	-1.4259
19905	Topic18	63.197683076655544	wellness	71.96854282343686	4.8577	-5.4808	-1.3454000000000002
13223	Topic18	198.50694954430736	korea	226.9702262421596	4.8537	-4.3362	-0.6602399999999997
7349	Topic18	251.07116253866604	korean	287.6396655668232	4.8517	-4.1013	-0.5201
11101	Topic18	143.340024543407	conformity	164.42502613372656	4.8504	-4.6618	-0.8569200000000003
17114	Topic18	80.48533538523107	cameroon	92.36410639154518	4.85	-5.2389	-1.2033399999999999
30477	Topic18	101.85177385281635	blog	119.06304529487416	4.8316	-5.0035	-1.0694599999999999
866	Topic18	48.55642648647789	adequacy	56.980115260663425	4.8277	-5.7443	-1.5154999999999998
21026	Topic18	41.415124401328264	jury	49.15443162557404	4.8164	-5.9034	-1.61548
4975	Topic18	46.50842809210404	juvenile_justice	55.578290558336235	4.8095	-5.7874	-1.5486399999999998
16479	Topic18	48.08356115691114	intra_household	57.512290250676685	4.8086	-5.7541	-1.5290199999999996
8660	Topic18	50.16424225958815	peer_relation	60.30449430148764	4.8036	-5.7117	-1.50558
10720	Topic18	196.08828616811428	bond	237.44109206276187	4.7963	-4.3485	-0.6905799999999997
1074	Topic18	61.03609068479038	examines_role	74.30108408649693	4.791	-5.5156	-1.3929599999999995
15361	Topic18	33.15449790701632	plaintiff	40.54837389864303	4.7864	-6.1258	-1.7609199999999996
7518	Topic18	34.223135787867434	labour_force_participation	42.15857883013243	4.7791	-6.0941	-1.74482
23659	Topic18	30.9309653427356	juvenile_justice_system	38.18719311234692	4.7769	-6.1953	-1.8064199999999992
1529	Topic18	45.62076016045764	contributing_factor	56.403480410439016	4.7755	-5.8067	-1.57382
1154	Topic18	39.48940324308488	number_children	48.871079378940436	4.7745	-5.951	-1.6607999999999998
4583	Topic18	55.2529921287824	unwanted	68.70779772501787	4.7697	-5.6151	-1.4611799999999995
14046	Topic18	88.96658581480129	gender_disparitie	111.60505717111975	4.761	-5.1388	-1.1788799999999997
10258	Topic18	129.6106100717346	teenager	180.44686283514332	4.6568	-4.7625	-0.99478
6067	Topic18	72.3731731659086	accumulate	96.21102228358257	4.703	-5.3452	-1.32592
6646	Topic18	71.44135134729461	teenage	96.80243679692488	4.6839	-5.3581	-1.3413
1627	Topic18	64.17563972059783	wellbe	85.58620949947674	4.6998	-5.4654	-1.3993199999999997
1204	Topic18	58.83111853635727	examines_effect	77.6558760565843	4.7101	-5.5524	-1.4473999999999998
5635	Topic18	81.72179855572902	accommodation	120.81342535016235	4.5968	-5.2237	-1.2954999999999999
6572	Topic18	99.05583202615269	multilevel	174.1901773286858	4.4232	-5.0313	-1.2495
463	Topic18	54.24251494177859	accumulation	74.18682377262915	4.6746	-5.6336	-1.51032
906	Topic18	79.34261773625182	demographic	502.5476224566717	3.1418	-5.2532	-1.8951999999999996
4838	Topic18	80.56587671252235	disparity	619.8923686218451	2.9472	-5.2379	-1.9638599999999997
951	Topic18	82.28382190620393	gender_difference	4490.402945272004	0.9882	-5.2168	-2.7348
1410	Topic18	65.79768197564462	group	2408.620475575463	1.3875	-5.4404	-2.70924
157	Topic18	61.6976881682381	pattern	1857.6033603102362	1.5829	-5.5048	-2.66972
3839	Topic19	265.7267284398815	innovation	273.10654542473554	4.5264	-4.4785	-0.8765400000000001
2860	Topic19	279.3885766254	street	288.8775516002634	4.5204	-4.4283	-0.8488199999999997
835	Topic19	858.8848815145269	geography	892.8628065946574	4.515	-3.3053	-0.1771799999999999
966	Topic19	622.8043639642973	search	661.7446626675974	4.4931	-3.6267	-0.3787799999999997
6071	Topic19	252.70816356937362	capability	270.07317355575367	4.4873	-4.5287	-0.9222999999999995
10721	Topic19	97.6871583727604	commerce	105.54768276506206	4.4764	-5.4792	-1.4969599999999996
1743	Topic19	183.12789544349047	multicultural	199.93434809771477	4.466	-4.8507	-1.1240199999999996
739	Topic19	296.9351984250935	evolution	334.45429423462343	4.4348	-4.3674	-0.8465199999999997
4221	Topic19	737.5616472847101	diversity	844.5254591007781	4.4183	-3.4576	-0.30723999999999974
5991	Topic19	71.63959270333478	motion	82.38981389193508	4.414	-5.7893	-1.7079799999999996
17380	Topic19	63.220032432855156	freud	72.82745483667131	4.4123	-5.9143	-1.7836599999999998
9895	Topic19	89.23097827521325	diffusion	103.51709941198499	4.4053	-5.5697	-1.5796999999999994
11046	Topic19	62.80196545215671	sociability	72.88967370953115	4.4048	-5.9209	-1.7906199999999997
13792	Topic19	93.0633161596582	colombia	108.07531053883541	4.4042	-5.5277	-1.5549399999999998
1461	Topic19	50.26594931688222	web_site	59.44736343732965	4.386	-6.1436	-1.93176
6615	Topic19	72.05018024980629	demonstration	85.55435889999501	4.382	-5.7836	-1.71736
1962	Topic19	225.01666790997604	innovative	268.5063302366436	4.3771	-4.6448	-1.0360399999999998
3540	Topic19	48.11001790748115	experimentation	57.68566604776813	4.3723	-6.1874	-1.96352
3971	Topic19	49.85772482457933	lo	59.81420546634489	4.3717	-6.1518	-1.9423999999999995
16633	Topic19	35.6193719409041	picture_book	43.17099319949133	4.3615	-6.488	-2.1482
11669	Topic19	74.23457112068958	colombian	89.99415801219585	4.3613	-5.7537	-1.7077
21923	Topic19	154.68628164091848	whiteness	187.97816330854164	4.3588	-5.0195	-1.2681799999999999
22410	Topic19	37.10743276598456	flower	45.297054871644775	4.3543	-6.4471	-2.1265399999999994
3647	Topic19	42.901681852496004	needs_woman	52.46375293524826	4.3526	-6.302	-2.0401599999999998
14897	Topic19	67.47497048661256	sobre	83.05469740234857	4.346	-5.8492	-1.7711199999999996
16851	Topic19	44.535166515853895	horizon	55.000955063504726	4.3427	-6.2647	-2.0217400000000003
16112	Topic19	41.71733067786036	gender_context	51.723623961988125	4.3388	-6.33	-2.06248
3842	Topic19	150.5349811716331	mission	186.81383347116818	4.3379	-5.0467	-1.29286
26900	Topic19	33.8339195215775	risk_management	42.08665480377748	4.3355	-6.5395	-2.1895000000000002
11196	Topic19	47.47761450218212	presidential	59.06250428647149	4.3354	-6.2007	-1.9862599999999997
11310	Topic19	98.77975567334954	march	123.17590910670607	4.3331	-5.468	-1.5475599999999996
558	Topic19	672.8312711999953	definition	870.542976207697	4.2962	-3.5494	-0.41115999999999975
5030	Topic19	274.6883191323638	spain	353.12435165465195	4.3026	-4.4453	-0.9461399999999995
5786	Topic19	169.38691301123444	protest	231.07895943154512	4.2432	-4.9287	-1.2599399999999998
11842	Topic19	116.39691986779823	homelessness	156.13762302146645	4.26	-5.3039	-1.4783399999999995
7798	Topic19	52.912065850738465	reexamine	66.41502989854357	4.3265	-6.0923	-1.9247799999999995
12156	Topic19	70.82785369874834	aboriginal	92.73953243323886	4.2842	-5.8007	-1.76674
6631	Topic19	115.37942057711436	substantive	162.0198254694297	4.2143	-5.3127	-1.5019000000000005
10604	Topic19	85.77043655991454	entre	118.30398309828261	4.2322	-5.6093	-1.6727
16425	Topic19	69.37367130158438	november	91.3127875442038	4.279	-5.8214	-1.7812399999999997
14891	Topic19	76.75240175728952	specialize	108.98373252848916	4.2032	-5.7203	-1.7508999999999997
7726	Topic19	103.61170970100522	social_justice	168.65739816887378	4.0666	-5.4203	-1.62554
2441	Topic19	169.13159593275776	agent	355.4449036657126	3.8111	-4.9303	-1.4337399999999998
914	Topic19	173.85988437881352	expand	651.8834650090309	3.2322	-4.9027	-1.6487399999999997
254	Topic19	104.50735689983767	new	1759.630263800635	1.7302	-5.4117	-2.5549399999999993
5440	Topic19	89.48844982972936	tool	714.2336881592578	2.4767	-5.5668	-2.3493999999999997
687	Topic19	82.15549591722568	freedom	394.15196255557737	2.9857	-5.6523	-2.1971000000000003
455	Topic19	85.23965692422526	social	1479.7857819485291	1.6996	-5.6155	-2.68946
170	Topic19	84.40701999404877	approach	1657.8177028633056	1.5762	-5.6253	-2.7447
261	Topic19	84.40401098312542	question	2167.7516781818094	1.3079	-5.6253	-2.8520199999999996
3549	Topic20	289.92920208004455	smoke	297.1156158246312	4.4903	-4.4303	-0.8620599999999996
3551	Topic20	269.48796940489194	smoking	276.5790576933782	4.4888	-4.5034	-0.9065199999999995
3550	Topic20	203.1841960662546	smoker	210.2310147945041	4.4807	-4.7858	-1.0792000000000002
1231	Topic20	243.4179922599837	obesity	252.72061033181492	4.4773	-4.6051	-0.97214
334	Topic20	407.7358978531654	cohort	433.57963798902983	4.4534	-4.0893	-0.6722199999999994
6536	Topic20	131.9181318092153	height	140.57528860750756	4.4513	-5.2177	-1.3500999999999999
13726	Topic20	95.74420067254985	cigarette	102.8917376950824	4.4428	-5.5382	-1.5457999999999998
13733	Topic20	93.0672702544603	quit	100.74997615237115	4.4355	-5.5666	-1.5657599999999998
13734	Topic20	84.54459412266814	tobacco	91.71084683607313	4.4335	-5.6626	-1.6241599999999996
5176	Topic20	67.64524703092427	birth_cohort	75.45024985940623	4.4056	-5.8856	-1.7691199999999998
14453	Topic20	59.689498126678465	cessation	66.7788437795849	4.4026	-6.0107	-1.84538
13018	Topic20	86.62438667821222	overweight	99.45327639008067	4.3767	-5.6383	-1.6322999999999999
14391	Topic20	45.94243886782535	cigarette_smok	53.08255543963902	4.3704	-6.2725	-2.0153399999999992
4466	Topic20	93.96480284326769	health_behavior	108.66412543390621	4.3695	-5.557	-1.5863999999999998
8080	Topic20	174.89226136607869	bmi	203.4681098407871	4.3635	-4.9357	-1.2160199999999999
1230	Topic20	80.82552763850519	obese	94.48306158032506	4.3587	-5.7076	-1.6810800000000001
2400	Topic20	400.11410295306314	weight	468.9550270827029	4.3561	-4.1081	-0.7224200000000003
2428	Topic20	526.8573261162392	decline	618.9755033196209	4.3537	-3.833	-0.5583199999999997
30932	Topic20	43.667981796141916	start_up	51.814890794842455	4.3438	-6.3233	-2.0564599999999995
15058	Topic20	76.7894327912729	prenatal	91.20255516054965	4.3428	-5.7588	-1.7181599999999995
8951	Topic20	37.04010500881174	underweight	44.142662968116156	4.3394	-6.4879	-2.15698
4646	Topic20	48.8240021893158	greater_proportion	58.35366523221372	4.3365	-6.2117	-1.9924199999999999
17125	Topic20	38.07300159518408	mutation	45.52805697658299	4.336	-6.4604	-2.1418399999999993
25147	Topic20	35.866372698193274	nicotine	42.89313165278532	4.3359	-6.5201	-2.1776999999999997
21790	Topic20	33.97626940185825	smoking_behavior	41.00221495130498	4.3268	-6.5742	-2.2137999999999995
21402	Topic20	34.543917867085916	cr	41.78450749455	4.3245	-6.5577	-2.20482
8586	Topic20	37.34323064743443	body_mass	45.55211811249146	4.3161	-6.4797	-2.1613800000000003
13736	Topic20	41.38337102266535	tobacco_use	50.50896886098735	4.3155	-6.377	-2.0999999999999996
14159	Topic20	43.874747411870814	longevity	53.64296601284887	4.3138	-6.3186	-2.0656399999999997
8465	Topic20	51.07405012070043	heart_disease	62.566715326751876	4.3119	-6.1666	-1.9752
4833	Topic20	147.35647634714223	socioeconomic_status	183.06337491288912	4.2978	-5.107	-1.34508
2305	Topic20	224.1693706303142	adjust	303.54012830509174	4.2117	-4.6875	-1.1278199999999998
7835	Topic20	45.65681585091618	gradient	56.22207956240207	4.3067	-6.2787	-2.0445399999999996
6457	Topic20	77.27075387760193	population_bas	99.60015517634055	4.261	-5.7526	-1.74716
6677	Topic20	121.73258228551857	socioeconomic	167.76396661173425	4.1941	-5.2981	-1.5012199999999998
5934	Topic20	58.68373831923149	morbidity	74.8404117179776	4.2716	-6.0277	-1.90798
6270	Topic20	118.40670900154973	utilization	172.01513428462707	4.1414	-5.3258	-1.5389199999999998
4117	Topic20	101.84566396234771	old_age	149.03584674891383	4.1341	-5.4764	-1.6321999999999997
8584	Topic20	79.90076839642825	rural_urban	112.96712954254582	4.1685	-5.7191	-1.76406
161	Topic20	160.2270584664783	proportion	280.66558711426285	3.9542	-5.0233	-1.4322999999999995
1241	Topic20	313.0326186095297	trend	848.4041651893668	3.5178	-4.3536	-1.20504
7597	Topic20	91.63659788605955	regression_model	148.80821053987088	4.03	-5.5821	-1.7372599999999996
883	Topic20	167.25415991000773	longitudinal	385.45250357960794	3.6799	-4.9804	-1.51628
1466	Topic20	96.91945354561372	calculate	168.18242591337676	3.9636	-5.526	-1.7301599999999997
1500	Topic20	394.72008319803217	year	1945.476849419425	2.9197	-4.1217	-1.3051399999999995
296	Topic20	224.84285031168244	rate	1112.1716239114105	2.9161	-4.6845	-1.6442599999999996
4249	Topic20	127.78844541394605	cross_sectional	357.77588193567675	3.4853	-5.2495	-1.7555800000000001
3191	Topic20	209.33390618141732	population	1409.3871144624554	2.6078	-4.756	-1.81048
157	Topic20	195.45068300902366	pattern	1857.6033603102362	2.2631	-4.8246	-1.9895200000000002
4079	Topic20	106.19096191071783	logistic_regression	263.2654504435724	3.6069	-5.4347	-1.8180600000000002
951	Topic20	162.66649242825673	gender_difference	4490.402945272004	1.1968	-5.0082	-2.5262000000000002
215	Topic20	130.582614238634	time	2684.6175384155463	1.4915	-5.2279	-2.54014
484	Topic20	122.11970718938565	high	2242.2963358661846	1.6046	-5.2949	-2.5351
263	Topic20	107.13900161932412	risk	1404.3925168894255	1.9416	-5.4258	-2.47884
718	Topic20	99.06990154953698	factor	2056.6050182620447	1.4818	-5.5041	-2.70974
2111	Topic21	1073.9270855527825	law	1089.2551220734617	4.2364	-3.3851	-0.3365
2645	Topic21	546.3317260767703	legal	558.9110947813524	4.2278	-4.0609	-0.7454199999999997
2793	Topic21	505.0965815535976	court	525.9706909209685	4.21	-4.1394	-0.7996399999999997
2884	Topic21	367.45138565460826	human_right	383.39862344795716	4.208	-4.4576	-0.9913599999999998
4343	Topic21	194.4262952874377	poland	204.01573191326602	4.2024	-5.0941	-1.3755
7742	Topic21	372.58087241601874	legislation	392.7716903739852	4.1978	-4.4437	-0.9870999999999994
262	Topic21	1012.6052114204844	right	1071.8905695579003	4.1936	-3.4439	-0.3888999999999998
20526	Topic21	111.80823962375581	video_game	119.12947088626922	4.1871	-5.6474	-1.7136
4051	Topic21	144.65967841656058	judicial	154.7594605332346	4.183	-5.3898	-1.56068
21743	Topic21	103.92862149125936	palestinian	111.38370878170936	4.1813	-5.7205	-1.75978
16326	Topic21	101.49612151933597	opponent	110.51926630439087	4.1654	-5.7442	-1.78036
9475	Topic21	71.42961987908765	family_law	78.57898091290889	4.1551	-6.0955	-1.99526
5147	Topic21	107.19591803204037	constitutional	119.41801275361243	4.1426	-5.6895	-1.7566599999999999
3004	Topic21	69.12394875137905	bride	77.11799522259507	4.1411	-6.1283	-2.02054
13374	Topic21	334.58951380197925	protection	376.74161114905064	4.1319	-4.5513	-1.0780200000000002
4976	Topic21	59.83117507640946	prohibit	68.61074876925007	4.1136	-6.2726	-2.1181199999999993
12383	Topic21	70.40824023272945	black_women	81.05809682022809	4.1097	-6.1099	-2.0220599999999993
9154	Topic21	52.064800712105665	palestine	59.99492564687147	4.1088	-6.4117	-2.2035
23145	Topic21	56.370177282190326	petition	65.27281604219922	4.1039	-6.3322	-2.1577599999999997
21853	Topic21	50.59161709412723	amendment	58.87788669936148	4.0989	-6.4404	-2.2246799999999998
21761	Topic21	42.79725629317636	embryo	50.284255512933946	4.0893	-6.6077	-2.3289
20633	Topic21	55.57231475999853	spatial_ability	65.32023899081656	4.0889	-6.3465	-2.1723399999999997
2079	Topic21	156.78899207216685	dispute	184.43695706156953	4.0881	-5.3093	-1.5503400000000003
2613	Topic21	123.77478573154309	enforce	146.10383303268813	4.0847	-5.5457	-1.69354
6334	Topic21	104.53816845948914	polish	123.6860110218612	4.0823	-5.7146	-1.7958399999999999
5485	Topic21	183.24110155893592	black_woman	216.97190373389245	4.0816	-5.1534	-1.4594000000000003
2278	Topic21	374.85729089927656	regulation	444.811581927824	4.0794	-4.4376	-1.0307999999999997
2248	Topic21	71.46501183897529	lebanon	85.0721265100808	4.0762	-6.095	-2.0265199999999997
6812	Topic21	147.57345151005302	guilt	175.79401485481398	4.0755	-5.3698	-1.5916799999999995
20850	Topic21	90.7590152948996	enforcement	108.51439100256245	4.0719	-5.856	-1.8848399999999996
2621	Topic21	612.8775037547057	rule	825.2207045814401	3.953	-3.946	-0.7864
2779	Topic21	791.7449775856734	claim	1105.7716966037915	3.9165	-3.6899	-0.6473399999999998
9319	Topic21	102.02494792604251	guarantee	126.9665952227171	4.0318	-5.739	-1.83068
408	Topic21	205.98370979999223	impose	276.42271138018066	3.9564	-5.0364	-1.4392800000000001
2277	Topic21	150.87415790214783	regulate	205.83992120205514	3.9399	-5.3477	-1.6326599999999996
2110	Topic21	154.12624021532784	govern	216.79037326685577	3.9094	-5.3264	-1.6320799999999993
2619	Topic21	206.15679187066587	proposal	319.4468761850182	3.8126	-5.0355	-1.4962599999999995
3864	Topic21	213.21559161782272	protect	359.8457598076408	3.7272	-5.0019	-1.51026
508	Topic21	778.1992503618369	state	2461.6086677680983	3.0989	-3.7072	-0.9847599999999996
1261	Topic21	92.42558419416603	equal_opportunitie	120.67556977143704	3.9838	-5.8378	-1.9091599999999997
59	Topic21	543.1558000886658	case	2695.5847569892135	2.6486	-4.0668	-1.3806399999999994
13027	Topic21	134.7660633849904	grant	265.6579516673607	3.5719	-5.4606	-1.8476
3752	Topic21	163.112808592894	authority	460.7292867577322	3.2122	-5.2697	-1.8769399999999998
1428	Topic21	160.0203433823625	recognition	578.3149268615545	2.9657	-5.2889	-1.98706
2488	Topic21	188.2739084026849	act	1397.490148919608	2.246	-5.1263	-2.1773799999999994
985	Topic21	152.32047957371321	debate	1268.360776786327	2.131	-5.3382	-2.35052
201	Topic21	141.21587731381362	order	1333.1425356019358	2.0055	-5.4139	-2.4461399999999998
403	Topic21	121.36796589916234	government	897.5762555384543	2.2497	-5.5653	-2.4393
172	Topic21	121.96888264726178	argue	2240.832689854673	1.3397	-5.5604	-2.8003599999999995
314	Topic22	248.2821208685994	infidelity	255.73630113886895	4.6661	-4.4045	-0.7762599999999995
4463	Topic22	218.079871267101	dissatisfaction	225.87613679112297	4.6605	-4.5342	-0.85632
4789	Topic22	387.7117538256894	body_image	405.6062934426893	4.6505	-3.9588	-0.51508
4459	Topic22	201.48684248373286	body_dissatisfaction	211.41767619048696	4.6475	-4.6133	-0.9089799999999997
9837	Topic22	131.79584784910236	arousal	139.78507961135372	4.6368	-5.0378	-1.1679599999999997
9138	Topic22	88.18384437316047	listener	95.483514156025	4.6161	-5.4396	-1.4173199999999997
1396	Topic22	357.6145549725065	appearance	387.7983187101909	4.6146	-4.0396	-0.57792
17851	Topic22	105.00057626769545	internalization	114.1661566268937	4.6119	-5.2651	-1.3143
4955	Topic22	91.83520978218078	assertive	100.1168475630321	4.6093	-5.3991	-1.3957399999999995
4799	Topic22	78.16810050853438	muscularity	85.79489086419098	4.6025	-5.5602	-1.4951199999999996
4552	Topic22	100.88200878171075	body_satisfaction	110.85536003185197	4.6014	-5.3051	-1.3425000000000002
4893	Topic22	92.93729358903666	negative_emotion	104.97748383507611	4.5738	-5.3871	-1.4027399999999999
8759	Topic22	64.93426728876527	sex_typ	73.46972149491319	4.5721	-5.7457	-1.6185800000000001
8090	Topic22	53.62997785479418	thinness	60.781869875276705	4.5705	-5.937	-1.7340000000000002
2550	Topic22	101.32627338352341	thin	115.68854317891295	4.5631	-5.3007	-1.3551799999999996
16588	Topic22	70.1652738996017	role_expectation	80.39148385654761	4.5596	-5.6682	-1.5770799999999998
10991	Topic22	123.20302056049711	expressive	141.3960284261136	4.5579	-5.1052	-1.23996
13428	Topic22	43.25995695920614	acoustic	50.3120252481596	4.5446	-6.1518	-1.8732399999999994
3405	Topic22	84.09361835994909	physical_appearance	98.70828378000583	4.5354	-5.4871	-1.4780999999999995
3215	Topic22	73.01875250495512	emotional_expression	86.70785303638156	4.5238	-5.6284	-1.56752
7198	Topic22	60.5497679524228	vocal	71.9159006072837	4.5236	-5.8156	-1.6799199999999999
9666	Topic22	56.59239897108436	body_size	67.6278874964895	4.5175	-5.8832	-1.72292
12273	Topic22	85.09207297891585	valence	102.10135455565874	4.5134	-5.4753	-1.47982
5547	Topic22	62.436128252510684	locus_control	75.39970373678337	4.507	-5.7849	-1.6681400000000002
17923	Topic22	88.49070040616596	genital	106.97301295658254	4.506	-5.4362	-1.4593199999999997
15883	Topic22	40.12862652493138	personality_gender	48.73770930358245	4.5013	-6.227	-1.9356800000000003
8749	Topic22	35.12658214353745	handedness	42.988305268504874	4.4937	-6.3601	-2.01858
15663	Topic22	31.302037173082343	visual_attention	38.340623952419314	4.4928	-6.4754	-2.0881199999999995
31808	Topic22	34.286149349311216	mexican_origin	42.04756260408172	4.4916	-6.3843	-2.0339399999999994
2228	Topic22	735.6515533423935	voice	903.6321210473578	4.49	-3.3183	-0.1949799999999995
15561	Topic22	184.57950007323052	infant	231.5562946447656	4.4689	-4.701	-1.0330399999999997
16132	Topic22	69.45199120827638	cheat	87.29962229304196	4.4669	-5.6784	-1.6202799999999997
11779	Topic22	141.18801227397873	expertise	186.2716555745975	4.4185	-4.969	-1.2140000000000002
6832	Topic22	497.74466916784934	ideal	729.6590563446854	4.3131	-3.709	-0.5001599999999997
11936	Topic22	128.3375734129933	sociocultural	188.29922705597977	4.3123	-5.0644	-1.31372
566	Topic22	584.5459910182175	image	1305.270317539602	3.8923	-3.5482	-0.5719999999999998
7197	Topic22	126.09288885998464	sound	186.83723593993108	4.3024	-5.0821	-1.3283
5387	Topic22	132.5138313856847	positive_negative	203.686349735769	4.2657	-5.0324	-1.3131599999999999
2011	Topic22	268.7202155757049	reaction	568.4566946108591	3.9464	-4.3254	-1.0166799999999998
1483	Topic22	232.41099370593116	pressure	600.7404228913764	3.746	-4.4706	-1.18396
3181	Topic22	200.34714671370077	user	528.9032834622234	3.7249	-4.619	-1.28144
1291	Topic22	121.08516221685757	perception	2062.271968954922	1.8606	-5.1226	-2.32932
287	Topic22	108.0395768327604	influence	3056.70098892239	1.353	-5.2366	-2.60076
127	Topic22	104.85582928725985	model	3096.850761656057	1.3101	-5.2665	-2.63586
848	Topic22	95.62283005949234	participant	2020.396855376212	1.645	-5.3587	-2.55722
885	Topic22	89.49053198007165	men_woman	2877.0342074316195	1.2253	-5.4249	-2.76482
15855	Topic23	102.41501352413215	masturbation	111.09246774466519	4.7379	-5.1665	-1.20474
11597	Topic23	197.65061121067416	photograph	215.63960808789534	4.7321	-4.509	-0.81256
3265	Topic23	147.47985643124318	housewife	161.25545886859558	4.7299	-4.8018	-0.9891199999999998
998	Topic23	124.46231770476885	nepal	136.30571884380538	4.7283	-4.9715	-1.0915799999999998
3252	Topic23	99.41323764398	stream	109.87183981040864	4.7192	-5.1962	-1.2300399999999998
10707	Topic23	70.69928249918478	habitus	80.05258232961118	4.6949	-5.5371	-1.4442999999999997
8741	Topic23	82.55381038027333	departure	93.56014592678278	4.694	-5.3821	-1.3516599999999999
23213	Topic23	76.13053701785061	comedy	87.10817382192768	4.6845	-5.4631	-1.4040599999999999
6309	Topic23	70.24420382813645	comic	80.77832658079036	4.6795	-5.5435	-1.4542999999999997
27750	Topic23	45.14688139293454	binge_eat	52.20563908280505	4.6739	-5.9856	-1.7218
14188	Topic23	45.90058646097282	graphic	54.400052477869146	4.6493	-5.969	-1.7216799999999997
19604	Topic23	128.80544403353096	diary	153.1013945307382	4.6464	-4.9372	-1.1037599999999996
9948	Topic23	42.28177066487995	dan	50.906544485733576	4.6335	-6.0512	-1.7773199999999998
2023	Topic23	229.35006168892073	die	276.28273427807113	4.633	-4.3603	-0.7629799999999993
28174	Topic23	34.24978872028092	pornography_consumption	41.29410561797137	4.6321	-6.2618	-1.9042399999999995
12357	Topic23	34.879751906132206	emotional_labour	42.06001079223789	4.632	-6.2436	-1.8933599999999997
14556	Topic23	44.27693073302701	goddess	53.508483291309894	4.6298	-6.0051	-1.7511399999999995
6726	Topic23	40.01662727895225	women_writer	48.570479982906974	4.6255	-6.1062	-1.81352
16101	Topic23	39.84457827039345	visitor	48.397401658859295	4.6247	-6.1105	-1.8164199999999997
15154	Topic23	32.64198258857738	boxing	39.683742578042036	4.6238	-6.3099	-1.9364199999999996
6317	Topic23	66.1801777731866	irony	80.48814391128366	4.6235	-5.6031	-1.51246
15345	Topic23	41.03017757436676	proof	49.99458566872103	4.6216	-6.0812	-1.80008
9921	Topic23	33.389256009794025	repertoir	40.925217509763534	4.6157	-6.2873	-1.9261
2224	Topic23	32.41638201642848	stylistic	39.969392558576175	4.6097	-6.3169	-1.9462599999999999
610	Topic23	338.10562669794774	natural	417.09868115614813	4.6092	-3.9722	-0.5396399999999997
11329	Topic23	44.150157798006084	chronicle	54.77880359765776	4.6035	-6.0079	-1.76334
16962	Topic23	44.248889511084755	gendered_experience	54.99239865444972	4.6018	-6.0057	-1.7626999999999997
6029	Topic23	226.29460656798244	inquiry	281.5375586144604	4.6008	-4.3737	-0.7839000000000003
28356	Topic23	33.83081805072046	hermeneutic	42.15054722441711	4.5993	-6.2742	-1.9247999999999998
27328	Topic23	56.22504152657615	normalization	70.10059659769058	4.5986	-5.7662	-1.6202800000000002
5695	Topic23	291.20370755145524	normal	365.3034613472188	4.5925	-4.1215	-0.6358999999999999
