term	Category	Freq	Term	Total	loglift	logprob	Relevance
8124	Topic24	50.868136224434096	perceiver	62.51258805403826	4.5652	-5.9141	-1.7223799999999998
1178	Topic24	196.42467321989113	commit	297.91606233898585	4.3548	-4.5631	-0.9959399999999998
4339	Topic24	104.21031117772948	justification	145.38768061427737	4.4384	-5.1969	-1.3427799999999999
8407	Topic24	73.63765128028031	suppress	98.62915446877697	4.4792	-5.5442	-1.53484
528	Topic24	141.15181233665743	harm	240.30546289219816	4.2393	-4.8935	-1.24038
3966	Topic24	75.81787425105128	deviant	105.01130460445832	4.4456	-5.515	-1.5307599999999997
9709	Topic24	185.20487868761123	interpersonal	380.4731829688055	4.0514	-4.6219	-1.15258
295	Topic24	260.0473160180403	rat	636.7589431086097	3.8759	-4.2825	-1.0191399999999995
3113	Topic24	137.56265785267237	scenario	361.9939776025524	3.8038	-4.9192	-1.43
297	Topic24	135.56741249003412	rating	611.4534897327521	3.265	-4.9339	-1.65434
1422	Topic24	152.97077773547412	perceive	1543.230164020982	2.46	-4.8131	-1.9038600000000003
1291	Topic24	151.51605137425207	perception	2055.185966141558	2.1639	-4.8226	-2.0280000000000005
252	Topic24	97.55135361594826	member	1140.4646321592754	2.3126	-5.263	-2.23276
323	Topic24	102.15700127635141	behavior	2176.5654270824243	1.7124	-5.2168	-2.44512
9884	Topic25	371.8083731034971	color	379.8611774630788	4.9871	-3.6878	-0.21784000000000026
4246	Topic25	281.2723570506821	turkey	308.31245294045345	4.9168	-3.9668	-0.4133599999999997
23614	Topic25	166.9956130463838	turkish	184.4806840869838	4.909	-4.4882	-0.72932
9606	Topic25	137.4312432895027	wear	152.18081565037028	4.9066	-4.683	-0.8471599999999995
26359	Topic25	64.35261655359041	islamist	71.5942920181545	4.9019	-5.4418	-1.3043199999999995
16508	Topic25	72.98697089057379	sudan	81.83567189990987	4.8941	-5.3159	-1.2319
5670	Topic25	104.28060767181971	essentialism	118.041370403525	4.8846	-4.9591	-1.02162
202	Topic25	1242.4174662405624	participation	1416.5609390672478	4.8774	-2.4813	0.46218000000000004
11089	Topic25	61.7403891671626	blue	70.51441330083547	4.8757	-5.4832	-1.3396399999999997
6767	Topic25	56.515058853036436	istanbul	64.61865832983229	4.8746	-5.5716	-1.3931200000000001
9173	Topic25	57.36769355211038	possible_self	65.61348956385046	4.8743	-5.5567	-1.3843
9105	Topic25	62.13507432876862	hunger	71.06990101255046	4.8742	-5.4768	-1.3363999999999996
7051	Topic25	392.22160648026477	vulnerability	450.2382174091334	4.8706	-3.6343	-0.23234
1361	Topic25	60.70220466691751	iraq	69.71217902368122	4.8702	-5.5002	-1.3520400000000001
2679	Topic25	754.0359250328298	involvement	870.7506632567035	4.8646	-2.9807	0.15742000000000012
1834	Topic25	57.52362241689424	gender_typed	66.80527258388769	4.859	-5.554	-1.3888000000000003
5782	Topic25	119.412390382062	political_participation	139.4960657421225	4.8531	-4.8236	-0.9529199999999995
25615	Topic25	61.512386818099806	pink	72.04115937814656	4.8506	-5.4869	-1.3519
1328	Topic25	41.04026806564392	arab_world	48.67989847626571	4.8378	-5.8916	-1.5998400000000004
18790	Topic25	44.09378129277963	temple	52.36498346018215	4.8366	-5.8198	-1.5572399999999997
33091	Topic25	38.57744331655221	hook	45.896646647479365	4.8348	-5.9535	-1.6381799999999995
9382	Topic25	191.5658012738838	commentary	227.98584361179147	4.8345	-4.3509	-0.6767399999999997
25482	Topic25	35.960293811500584	religious_practice	43.691156341006746	4.8138	-6.0237	-1.6886999999999996
4686	Topic25	37.902829368883104	piety	46.13265569569813	4.8121	-5.9711	-1.6578199999999996
12807	Topic25	81.32754771606791	childrena	99.57179110858107	4.8062	-5.2077	-1.2021399999999998
18047	Topic25	59.27467347142141	gifted	73.37286881492153	4.7952	-5.524	-1.3963199999999998
5447	Topic25	110.20430769771062	early_childhood	136.57548498530716	4.794	-4.9038	-1.0246800000000003
23025	Topic25	31.17331075668249	costume	38.706157273090554	4.7921	-6.1666	-1.78312
23073	Topic25	33.16822299892477	reciprocal_relationship	41.235529830329455	4.7909	-6.1046	-1.7463999999999995
9634	Topic25	32.62208208111979	womena_movement	40.971593304446685	4.7807	-6.1212	-1.7604399999999998
7166	Topic25	73.32373722552614	pakistani	92.19120825436747	4.7796	-5.3113	-1.27494
7630	Topic25	129.05081952682158	mastery	165.57761798391755	4.7593	-4.7459	-0.9438200000000001
10150	Topic25	90.83651258061673	morocco	115.45504178034717	4.7687	-5.0971	-1.1507800000000001
5508	Topic25	116.01723926144452	cultural_context	158.6893224194219	4.6954	-4.8524	-1.03328
5016	Topic25	69.2593589515018	significance_gender	90.01206573760618	4.7465	-5.3683	-1.3223799999999994
16138	Topic25	47.955225247790565	data_indicate	60.38654883264522	4.7781	-5.7359	-1.5302999999999995
10066	Topic25	70.31689625709774	sharing	103.15520087261885	4.6253	-5.3531	-1.36174
13452	Topic25	54.76566100972302	card	76.11984322070597	4.6793	-5.6031	-1.4901400000000002
4345	Topic25	78.7790647819798	public_sphere	201.37923453410536	4.07	-5.2395	-1.5156999999999994
822	Topic25	159.73590764091708	activity	2104.669959599912	2.4302	-4.5326	-1.74748
35	Topic25	82.2117026466387	participate	1004.4111370991352	2.5057	-5.1968	-2.1157999999999992
2997	Topic25	66.69746382430642	vulnerable	326.06365770782435	3.4216	-5.406	-1.8749599999999997
226	Topic25	75.6413365347748	context	3005.661824341545	1.3263	-5.2801	-2.63754
1410	Topic25	72.71940684655897	group	2408.875098439648	1.5083	-5.3195	-2.5883799999999995
1538	Topic26	474.3791032569904	music	481.6509473838223	4.8508	-3.5867	-0.2117
1539	Topic26	252.10951913645846	musical	259.435579822912	4.8373	-4.2189	-0.5964199999999997
10897	Topic26	221.76471422206998	gang	228.8482039776413	4.8345	-4.3471	-0.6744599999999998
4183	Topic26	443.2987245033918	art	457.87379207752826	4.8336	-3.6545	-0.2592599999999998
675	Topic26	254.09062569764674	artist	262.91754081096116	4.8318	-4.2111	-0.5939399999999999
4776	Topic26	202.21483109391036	prostitute	210.2152418737231	4.8272	-4.4394	-0.7327599999999999
2092	Topic26	210.97306716505713	song	219.53526535672026	4.8262	-4.397	-0.7077199999999997
12948	Topic26	176.07500110105454	dance	184.324559290584	4.8202	-4.5778	-0.8186
6833	Topic26	180.14974837147443	jewish	189.66381305468727	4.8145	-4.555	-0.8071999999999997
799	Topic26	128.47465408135835	femme	135.85285901220982	4.8101	-4.893	-1.0117599999999998
24	Topic26	681.5191308202715	figure	730.8165330933006	4.7961	-3.2244	-0.01619999999999977
4980	Topic26	85.68956110690297	cyborg	92.76642936158734	4.7866	-5.298	-1.2641599999999997
1641	Topic26	123.62360976612538	performer	134.1115618549629	4.7845	-4.9315	-1.0450999999999997
1412	Topic26	84.08914954265032	hip_hop	91.23805301058829	4.7844	-5.3169	-1.27638
17756	Topic26	68.97732058154507	butch	76.81353886496619	4.7584	-5.515	-1.4056399999999996
8634	Topic26	83.19321546320096	hair	93.28729829386361	4.7514	-5.3276	-1.296
6807	Topic26	86.16643799106448	black_female	96.68393108084659	4.7508	-5.2925	-1.27518
8578	Topic26	54.11327866671077	gang_member	61.188845481599415	4.7431	-5.7577	-1.5573799999999998
10752	Topic26	52.99043077967757	hybridity	60.093917033299974	4.7402	-5.7786	-1.5710799999999998
25301	Topic26	53.216442896157695	lyric	60.8191249093094	4.7324	-5.7744	-1.5716799999999995
23595	Topic26	52.98981396181938	singer	60.73470886445649	4.7296	-5.7786	-1.5753199999999998
1384	Topic26	56.65261207244801	tear	65.52479435529523	4.7205	-5.7118	-1.5388799999999998
22206	Topic26	59.55307230582917	misogyny	68.93858742893627	4.7196	-5.6619	-1.5092999999999999
15845	Topic26	45.01493540585245	hiv_infect	52.46494203576599	4.7128	-5.9417	-1.6799000000000002
1965	Topic26	49.73103222093759	jew	58.0780467696958	4.7108	-5.8421	-1.6209400000000003
19162	Topic26	43.52090489215103	rock	51.20276726011909	4.7034	-5.9755	-1.70394
1638	Topic26	137.38892420261212	hybrid	161.6664977283027	4.7032	-4.8259	-1.01426
13435	Topic26	42.438566352793714	sing	50.04510425089121	4.7011	-6.0007	-1.7199799999999996
5894	Topic26	295.5418196561914	aesthetic	352.3020392145364	4.6903	-4.0599	-0.55982
8579	Topic26	35.32016100946654	gang_membership	42.40131487957837	4.6832	-6.1843	-1.8373
19153	Topic26	72.30560579523141	june	88.70895641071945	4.6615	-5.4678	-1.41608
1534	Topic26	287.518161663329	genre	450.8157216644274	4.4162	-4.0875	-0.6860200000000001
22252	Topic26	78.52181818203458	reserve	101.84268426504964	4.6059	-5.3854	-1.3888799999999994
1963	Topic26	197.1602179330365	israeli	308.3004135001983	4.4189	-4.4647	-0.9112599999999995
3735	Topic26	237.20121240524045	visual	394.97300937877543	4.3561	-4.2798	-0.8254399999999997
9753	Topic26	82.80545412671458	sexualize	115.3275069322525	4.5347	-5.3322	-1.38544
4682	Topic26	88.55021597827735	affair	149.84912205055127	4.3399	-5.2652	-1.42316
7907	Topic26	68.67006387977229	stag	101.53746692971707	4.4749	-5.5194	-1.5216800000000001
1292	Topic26	221.0974248557524	performance	1718.0164343137394	2.8156	-4.3501	-1.4838200000000004
15354	Topic26	71.2374492879018	tv	116.29885453844027	4.3758	-5.4827	-1.5393000000000001
1008	Topic26	80.33958434063474	symbol	190.04326734969044	4.005	-5.3625	-1.6154999999999997
4356	Topic26	81.03211060589695	embrace	298.16405422473395	3.5632	-5.3539	-1.78706
1301	Topic26	83.64212280428642	style	813.9769621195494	2.5906	-5.3222	-2.1570799999999997
4291	Topic26	73.89575147794571	join	190.13283039605858	3.9209	-5.4461	-1.6993
500	Topic26	78.44835769059087	perform	1114.026742849504	2.2127	-5.3863	-2.3467000000000002
5701	Topic27	221.01275342692583	adhd	228.15676746204184	4.7632	-4.4215	-0.7476199999999995
650	Topic27	200.13034300217637	appraisal	213.1709577071953	4.7318	-4.5208	-0.8197600000000003
6710	Topic27	114.82340405753035	major_depression	122.95831406222977	4.7265	-5.0763	-1.1551799999999997
2759	Topic27	343.4283306881564	subgroup	370.30332520369075	4.7196	-3.9808	-0.50064
2538	Topic27	272.45093564304307	eating_disorder	295.1338497101117	4.715	-4.2123	-0.6413799999999998
1742	Topic27	112.57874376156916	meta_analysis	122.63786393648651	4.7094	-5.0961	-1.1739
19710	Topic27	109.78244683790243	impulsivity	119.84825495474833	4.7072	-5.1212	-1.1898399999999998
6734	Topic27	82.78274235762548	incarcerate	90.56087847511729	4.7052	-5.4035	-1.3600200000000002
1026	Topic27	98.06780731437412	incarceration	107.36947078840704	4.7044	-5.2341	-1.2586999999999997
18455	Topic27	68.59710312787828	eating_behavior	76.50825309554233	4.6858	-5.5915	-1.4805799999999996
2969	Topic27	173.2401164058908	psychiatric	193.45523495183824	4.6846	-4.6651	-0.9252199999999999
11294	Topic27	69.83312469227751	station	78.04641859334453	4.6838	-5.5736	-1.47064
2457	Topic27	134.766540820048	sample	150.68816888863705	4.6833	-4.9162	-1.0763999999999996
2849	Topic27	435.40905933076476	profile	486.8857371408263	4.6832	-3.7434	-0.37275999999999954
15566	Topic27	113.09467209787852	subtype	126.58373460821264	4.6823	-5.0915	-1.18198
15545	Topic27	56.892337543089184	sentencing	64.00551693097421	4.6772	-5.7786	-1.5962799999999997
15225	Topic27	49.982543848929666	eating_attitude	57.11269115662566	4.6616	-5.9081	-1.6802199999999998
9487	Topic27	49.75025625094881	subtest	56.923164734876664	4.6603	-5.9127	-1.6834999999999996
6653	Topic27	60.01989449891878	comorbid	68.7780484007126	4.6588	-5.7251	-1.5715399999999997
7140	Topic27	47.82797402672718	retaliation	54.93226893920302	4.6565	-5.9521	-1.7086599999999994
7099	Topic27	71.45569808959108	effect_siz	82.8096549267454	4.6475	-5.5507	-1.4714199999999997
26368	Topic27	44.07998207696314	jail	51.211016446808635	4.645	-6.0337	-1.76222
18282	Topic27	42.65220623745044	adhd_symptom	49.77184186391485	4.6406	-6.0667	-1.7837799999999997
4971	Topic27	37.81911942887202	detain	44.90258119652662	4.6233	-6.1869	-1.8628199999999995
17011	Topic27	43.17930226206008	effect_size	51.53442349207765	4.6181	-6.0544	-1.7853999999999997
2169	Topic27	90.15389141065134	switzerland	107.67727204732005	4.6174	-5.3182	-1.3439599999999996
8501	Topic27	51.58538953312641	distortion	61.708470311854484	4.6158	-5.8765	-1.6795799999999999
3799	Topic27	311.5520383367757	prison	373.0153067020068	4.6149	-4.0782	-0.6009600000000002
7796	Topic27	51.22293819994539	latent_class	61.84042895008781	4.6066	-5.8835	-1.6874599999999993
8347	Topic27	44.94660378844682	mock	54.28451303161925	4.6062	-6.0143	-1.7660999999999998
15461	Topic27	84.03765379996813	homeless	102.86388478885021	4.5928	-5.3885	-1.3959799999999996
8297	Topic27	117.49508245352105	heterogeneity	151.5090711030608	4.5407	-5.0533	-1.2156999999999998
2299	Topic27	72.73718125222314	suppression	90.8766142513225	4.5723	-5.5329	-1.4908199999999998
9580	Topic27	69.25882746741277	depress	86.511462055677	4.5725	-5.5819	-1.5201399999999998
4870	Topic27	152.2082140602087	diagnose	220.5938563617035	4.4239	-4.7945	-1.10714
6931	Topic27	54.35685519739322	alternate	66.36691703702043	4.5953	-5.8242	-1.6564
12376	Topic27	72.86385038562223	swiss	101.81293610759265	4.4604	-5.5311	-1.5345
1196	Topic27	165.9870720949235	variance	383.25017074073253	3.9582	-4.7078	-1.2413999999999996
4681	Topic27	81.99219540698786	accountability	143.7727764364523	4.2334	-5.4131	-1.5544999999999998
4449	Topic27	90.0238222470009	propensity	180.43174377733433	4.0997	-5.3197	-1.5519399999999997
2752	Topic27	64.00135044483493	etiology	93.59219985311508	4.4149	-5.6608	-1.6305199999999997
1730	Topic27	117.04428099038522	affective	414.74325852724047	3.5299	-5.0572	-1.6223599999999996
951	Topic27	173.17483805221744	gender_difference	4491.73859208378	1.5393	-4.6654	-2.1835199999999997
1410	Topic27	131.14568850468365	group	2408.875098439648	1.8844	-4.9434	-2.2122799999999994
598	Topic27	118.54616978865185	control	1996.9249776195768	1.9709	-5.0444	-2.23828
401	Topic27	107.17858190371628	find	2603.8944030125767	1.6047	-5.1452	-2.44524
1068	Topic27	97.17544469282613	type	2031.6311224370615	1.7549	-5.2432	-2.4439599999999997
101	Topic27	71.62630787339833	sentence	325.0075887384816	3.2826	-5.5483	-2.01594
2097	Topic28	978.732758621129	work	1022.8236373205327	4.3712	-3.3132	-0.23943999999999988
8702	Topic28	180.28335651095827	neoliberal	193.6556903960314	4.3437	-5.0049	-1.26546
17319	Topic28	112.26099654851839	neoliberalism	121.39235334042377	4.3371	-5.4786	-1.55232
2773	Topic28	395.4968245704147	reproduction	433.49040377542707	4.3235	-4.2193	-0.8021799999999994
11672	Topic28	172.0988088962966	sex_worker	191.0060783875149	4.311	-5.0514	-1.3064399999999998
23824	Topic28	75.85892002743697	temporality	85.16249450994049	4.2996	-5.8706	-1.8025199999999995
1130	Topic28	721.0080357080572	labor	816.7080942757389	4.2906	-3.6188	-0.45503999999999967
24257	Topic28	63.61949059277051	post_feminist	72.21866156514452	4.2885	-6.0465	-1.9124999999999999
23841	Topic28	56.10957160910904	social_reproduction	65.91398010757781	4.2542	-6.1721	-2.00158
11248	Topic28	126.89673362747874	capitalist	151.08582349432467	4.2408	-5.3561	-1.5173399999999995
14217	Topic28	54.24818077431163	chair	65.3378422559881	4.2293	-6.2059	-2.0318199999999997
27809	Topic28	34.12373801458326	post_feminism	41.194540350641105	4.227	-6.6694	-2.31084
5917	Topic28	55.4074809401827	purport	67.17197956849525	4.2227	-6.1847	-2.0217400000000003
11913	Topic28	36.94685111937484	storytelling	45.067748409990116	4.2166	-6.59	-2.26736
9771	Topic28	70.81548821731214	conceal	86.98435209462272	4.2096	-5.9394	-1.8798
3313	Topic28	244.50461043376	women_work	302.23924761207684	4.2033	-4.7002	-1.1387999999999998
1342	Topic28	45.83542193300948	complicity	56.82963492948307	4.2003	-6.3744	-2.144519999999999
12708	Topic28	39.5411855697974	storytell	49.11070555318798	4.1985	-6.5221	-2.2338599999999995
7135	Topic28	46.56957308633353	pervasiveness	58.07254447551801	4.1945	-6.3585	-2.1373
9418	Topic28	65.63131677650502	examines_way	82.03669054846789	4.1922	-6.0154	-1.9323599999999999
15075	Topic28	42.57185725403304	mill	53.27379849106778	4.191	-6.4482	-2.1925199999999996
2222	Topic28	182.9157245284293	solidarity	229.85025265701336	4.1869	-4.9904	-1.31948
20349	Topic28	46.860755475877724	work_home	59.549608218982655	4.1756	-6.3523	-2.1411399999999996
5564	Topic28	40.70970435227679	individualized	51.763659835548964	4.1751	-6.493	-2.22576
6257	Topic28	45.37728943690089	different_social	57.985336986384326	4.1701	-6.3844	-2.1626
17276	Topic28	30.86884481635868	work_social	39.51303476206753	4.1684	-6.7697	-2.3944599999999996
7152	Topic28	50.831777686740224	particular_gender	65.12260147722951	4.1675	-6.2709	-2.0955399999999997
22349	Topic28	37.667905261762606	ongo	48.258707495596596	4.1675	-6.5706	-2.2753599999999996
3617	Topic28	87.75525355511196	hazard	112.56405784295755	4.1663	-5.7249	-1.7684199999999997
32382	Topic28	24.791124068258405	angela	31.84397921722148	4.1649	-6.9889	-2.52738
1143	Topic28	1243.9216332762094	worker	1598.9196315495167	4.1642	-3.0734	-0.17835999999999985
5090	Topic28	340.85742770812084	trajectory	438.54800274483927	4.1633	-4.368	-0.9554800000000001
12279	Topic28	65.15810164819189	dis	83.91417770167935	4.1623	-6.0226	-1.9486399999999995
5561	Topic28	162.16231326806033	flexible	216.022928315152	4.1285	-5.1108	-1.41508
5321	Topic28	139.38741304756914	gender_class	189.37460673098124	4.1088	-5.2622	-1.5138
3456	Topic28	141.96683495634002	temporal	194.65592051590698	4.0996	-5.2438	-1.50644
13167	Topic28	87.43097869470755	precarious	118.33970001887951	4.1126	-5.7286	-1.7921200000000002
3801	Topic28	235.08316967803304	reproduce	388.9845069940044	3.9117	-4.7395	-1.2790199999999996
6081	Topic28	101.93414306150231	merit	149.63404883510287	4.0314	-5.5751	-1.7324999999999997
2875	Topic28	385.8734940771622	agency	1087.932770586337	3.3788	-4.2439	-1.1948199999999998
6765	Topic28	88.83794987612895	gender_work	150.8201784513171	3.886	-5.7126	-1.87316
6015	Topic28	69.3986101215231	political_economic	105.51188336633827	3.9963	-5.9596	-1.9772399999999997
649	Topic28	182.04743664456748	young_woman	578.2260851789506	3.2596	-4.9952	-1.6932799999999997
2105	Topic28	204.5870096031044	demand	893.6624343906935	2.9409	-4.8784	-1.7506799999999998
2085	Topic28	80.13148356596292	organise	141.4626755570717	3.8469	-5.8158	-1.9507199999999998
215	Topic28	292.0667181497552	time	2680.2268906488493	2.1986	-4.5225	-1.8340599999999998
97	Topic28	134.9124737663403	produce	1530.985541468532	1.9862	-5.2948	-2.3824
682	Topic28	142.07355922564196	construct	2042.252636747218	1.7498	-5.2431	-2.44594
1238	Topic28	114.46535441490705	shift	1029.0994573936578	2.2191	-5.4592	-2.3878799999999996
1186	Topic28	74.81752588100416	margin	149.78318129410675	3.7211	-5.8844	-2.0422000000000002
3618	Topic28	100.5252253001111	industry	777.6933947910676	2.3694	-5.589	-2.40564
643	Topic28	108.25622747931018	position	1986.6571328350071	1.5056	-5.5149	-2.7066999999999997
1443	Topic28	94.51616379289035	create	1711.331697471065	1.519	-5.6507	-2.7828199999999996
430	Topic28	97.41193929387902	relation	2645.945467415881	1.1134	-5.6205	-2.9269399999999997
1007	Topic28	93.12109165499116	structure	1595.8291446492462	1.574	-5.6655	-2.7697
62	Topic28	88.3490071103801	class	1387.7772607403153	1.6611	-5.7181	-2.7664199999999997
431	Topic29	485.66851391155154	resident	508.4798478234834	4.7424	-3.6409	-0.2875799999999997
13536	Topic29	142.1341281351834	portugal	151.75251720149333	4.7228	-4.8697	-1.0326999999999997
2529	Topic29	219.24667112002058	tactic	234.91653084997859	4.7192	-4.4362	-0.7740400000000003
95	Topic29	144.7783335724943	portuguese	159.12347223557302	4.6938	-4.8512	-1.0331999999999997
11292	Topic29	173.6925025879051	partner_violence	193.74153309537218	4.679	-4.6692	-0.9299199999999999
13649	Topic29	153.189147267134	matrix	171.4379204865385	4.6757	-4.7948	-1.0066000000000002
5704	Topic29	74.30622616698705	convert	84.26532002096016	4.6625	-5.5183	-1.4459799999999998
28487	Topic29	50.804401927261466	apparel	58.323118280470936	4.6502	-5.8985	-1.67902
6386	Topic29	84.06169297182639	artifact	96.65220365951595	4.6487	-5.3949	-1.3774599999999997
5897	Topic29	126.66694742802166	craft	145.723214822448	4.6481	-4.9849	-1.1316999999999995
5356	Topic29	87.1933853877755	illegal	100.74712168277166	4.6438	-5.3583	-1.3574599999999997
10769	Topic29	91.5846466287589	civil_right	106.13944054350353	4.6408	-5.3092	-1.3292
7283	Topic29	88.64082584975685	missionary	103.60634712576199	4.6323	-5.3419	-1.3522199999999995
12051	Topic29	104.74439739407077	talent	122.47644537712947	4.6319	-5.1749	-1.25218
21487	Topic29	40.97216148550927	symmetry	48.10695836534002	4.6277	-6.1136	-1.8170799999999998
17955	Topic29	63.282801919241656	masculinize	74.95818409679943	4.6189	-5.6788	-1.5597199999999996
9417	Topic29	85.25516769507445	disparate	101.15397321614746	4.6173	-5.3808	-1.3815599999999997
12742	Topic29	176.14817205238504	typology	209.32465929337644	4.6157	-4.6551	-0.94678
16747	Topic29	55.573820879452306	policies_practice	66.27662896742876	4.6121	-5.8087	-1.64038
2906	Topic29	55.13933353267436	criminality	65.8662881292365	4.6105	-5.8166	-1.64576
14256	Topic29	52.61142703697606	discharge	62.91917299458937	4.6093	-5.8635	-1.6743799999999998
9804	Topic29	66.51469609108824	resistant	79.72741583421936	4.6071	-5.629	-1.5345599999999997
20689	Topic29	34.99322315324169	fiji	42.06406289364396	4.6042	-6.2713	-1.9210999999999998
5697	Topic29	53.388350049228094	relevance_gender	64.26559421584979	4.6028	-5.8489	-1.6682200000000003
7932	Topic29	39.862699089618566	johnson	48.127026613856806	4.5999	-6.141	-1.8446399999999996
2131	Topic29	258.71370580205564	gender_perspective	314.46500549529026	4.5931	-4.2707	-0.7251799999999999
2874	Topic29	1293.1974621417085	action	1581.2672017959828	4.5872	-2.6616	0.23792000000000013
7519	Topic29	39.858532577888724	mali	48.93338404588767	4.5831	-6.1411	-1.8514199999999996
6822	Topic29	58.12353489928384	ohio	71.58039128076217	4.58	-5.7639	-1.6263399999999997
15084	Topic29	49.13030206302345	privatization	60.97278488086883	4.5723	-5.932	-1.73028
2661	Topic29	213.40634481150286	understanding_gender	287.4317572192554	4.4905	-4.4632	-0.8817199999999998
7378	Topic29	63.72134665902193	revictimization	80.66843518682073	4.5524	-5.6719	-1.5821800000000001
5280	Topic29	83.92723872158508	policy_practice	108.84615153343321	4.5283	-5.3965	-1.4265799999999997
27140	Topic29	76.12881549632644	para	99.41831733953747	4.5214	-5.494	-1.4878399999999998
3013	Topic29	202.7345750490932	priority	302.8841811568502	4.3868	-4.5145	-0.9539799999999998
16566	Topic29	89.60166193745866	perspective_gender	119.97288325091259	4.4964	-5.3311	-1.4000999999999997
5923	Topic29	127.22566021163605	asymmetry	190.92583977434717	4.3823	-4.9805	-1.2353800000000001
11406	Topic29	117.9505281778202	stakeholder	178.888669701324	4.3718	-5.0562	-1.2849999999999995
7725	Topic29	79.06894667193512	policymaker	117.55010424258009	4.3917	-5.4561	-1.5169799999999998
2934	Topic29	93.08213103856316	ga_nero	176.70220085188035	4.1473	-5.293	-1.51688
4399	Topic29	91.40034171561673	obstacle	285.84324337234943	3.6481	-5.3112	-1.7274800000000001
205	Topic29	161.65597966676177	perspective	2190.770393220012	2.1817	-4.741	-1.9719199999999997
3982	Topic29	83.82544377299473	methodology	363.84218180417236	3.3203	-5.3977	-1.9104999999999999
337	Topic29	89.34000933484491	deal	684.5584900923182	2.7519	-5.334	-2.09964
485	Topic29	92.94065916133323	identify	2227.8952088416286	1.6114	-5.2945	-2.53214
1061	Topic29	92.73632757338035	process	3492.1344580744753	1.1598	-5.2967	-2.7141
421	Topic30	1387.0522791804965	network	1416.0697079010574	4.9111	-2.448	0.4956400000000003
7649	Topic30	305.86448615894165	entrepreneur	316.18180425747823	4.8986	-3.9598	-0.4164399999999999
973	Topic30	290.89794423429754	web	301.7553082072502	4.8952	-4.0099	-0.4478599999999997
18605	Topic30	171.43263410326077	textbook	178.89611883882364	4.8892	-4.5387	-0.7675399999999999
8321	Topic30	272.7798371388951	social_network	288.2642059275875	4.8766	-4.0742	-0.4938800000000003
6279	Topic30	264.8769339306909	religiosity	283.2533899540781	4.8647	-4.1036	-0.5162799999999999
6668	Topic30	209.38248843065062	entrepreneurial	224.90862356012533	4.8603	-4.3387	-0.6591
12668	Topic30	88.79785099895717	narcissism	95.88201186234032	4.8551	-5.1965	-1.17586
1189	Topic30	249.0875322284916	nigeria	270.43346049239693	4.8496	-4.1651	-0.5592199999999996
8986	Topic30	146.1424360754987	nigerian	158.82324799463225	4.8486	-4.6983	-0.8795399999999995
21393	Topic30	89.58421801614455	women_entrepreneur	98.46922385328392	4.8372	-5.1877	-1.17774
12053	Topic30	92.3717535330564	wall	101.690374876093	4.8357	-5.1571	-1.1599799999999996
13046	Topic30	70.8199267092258	female_entrepreneur	78.19780878491964	4.8327	-5.4228	-1.3205999999999996
7645	Topic30	113.62033274681009	ambition	128.5695917675972	4.8082	-4.95	-1.04672
4319	Topic30	53.722331087315304	coed	60.80301693403432	4.808	-5.6991	-1.4962599999999995
6195	Topic30	494.99609823503476	contact	561.3415222061799	4.806	-3.4784	-0.1646399999999999
5152	Topic30	101.01917481138435	gender_representation	114.90556682470897	4.803	-5.0676	-1.1193599999999997
30358	Topic30	59.31325208415808	srh	69.13351516072011	4.7786	-5.6001	-1.4486200000000002
27898	Topic30	85.6239844358238	sexualization	100.03231483130742	4.7763	-5.2329	-1.2292199999999998
7291	Topic30	40.31468791545535	tattoo	47.391808268214014	4.7701	-5.9862	-1.6836799999999998
23172	Topic30	37.92853295421863	singaporean	45.72542889681915	4.7449	-6.0472	-1.7303599999999997
7887	Topic30	73.54354645240913	air	89.77976450474192	4.7323	-5.385	-1.3380799999999997
989	Topic30	43.66535144173353	embeddedness	53.44493301626043	4.7297	-5.9063	-1.6518999999999997
3099	Topic30	33.37003074976213	team_sport	41.314456002860766	4.7183	-6.1752	-1.8177999999999999
4072	Topic30	38.63543644654725	diagnosis_treatment	48.09260813591926	4.7128	-6.0287	-1.7320999999999998
14215	Topic30	30.71474676407608	node	39.123502923257824	4.6898	-6.2582	-1.8790000000000002
6166	Topic30	27.420242363801346	lesbians_bisexual	35.12537048501792	4.6842	-6.3716	-1.9492799999999997
12212	Topic30	28.90484444109141	biotechnology	37.08390766899199	4.6826	-6.3189	-1.9183
14501	Topic30	51.28494027547958	small_business	66.57403753066536	4.6709	-5.7455	-1.5789399999999998
13641	Topic30	49.06329673653719	generalise	64.06287229320918	4.6651	-5.7898	-1.60784
2369	Topic30	102.89032333836745	illustration	141.97803927474803	4.6098	-5.0492	-1.1855999999999998
9445	Topic30	53.26014249584845	great_deal	70.70754555795162	4.6484	-5.7077	-1.56526
21384	Topic30	40.13726871610808	grid	53.08172128024608	4.6523	-5.9906	-1.7334399999999994
2869	Topic30	110.2394863165509	ownership	169.61637984220755	4.5009	-4.9802	-1.18776
2471	Topic30	107.14456745948559	credit	181.13626576820837	4.4067	-5.0087	-1.24254
2939	Topic30	134.99473246807037	informal	328.02373778371344	4.044	-4.7777	-1.2490200000000002
19372	Topic30	48.047086669555405	positionality	69.38532221303107	4.5643	-5.8107	-1.6606999999999996
4609	Topic30	156.1307479382335	business	865.3605787840855	3.2194	-4.6322	-1.4915599999999998
2935	Topic30	65.28361812665793	generic	144.31862426379598	4.1385	-5.5042	-1.64712
